// Monster Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Note: Keep the Sprite_Name field as it is in the game client.

1959,G_ENTWEIHEN_H,Thorn of Recovery,Thorn of Recovery,138,350000,1,0,0,5,1387,1260,71,66,1,35,33,180,125,30,14,16,0,6,88,0x6200084,129,2864,288,576,0,2641,2774,5536,3957,20382,4752,31229,3717,29008,2419,20059,3789,13839,1444,4935,1350,6241,4891,13604,3264,18871,4963,16735,3842,14085,139
1960,G_ENTWEIHEN_M,Thorn of Magic,Thorn of Magic,85,5400000,1,0,0,21,3484,501,71,66,1,35,33,180,125,30,14,16,0,6,87,0x6200084,1,1024,288,576,0,20353,2506,24247,3332,28303,1011,4839,4643,6007,743,7861,1685,12306,3179,4520,864,12068,1785,6203,2451,1566,4414,13085,1933,2701,4106
1961,G_ENTWEIHEN_S,Thorn of Purification,Thorn of Purification,91,5400000,1,0,0,2,421,467,71,66,1,35,33,180,125,30,14,16,0,6,87,0x6200084,129,2864,288,576,0,16718,849,20025,1985,1560,2052,12673,3625,22006,145,5632,4444,18820,3206,2413,2680,1807,730,6894,1509,2121,3655,7145,3475,31581,1735

// Additional Monsters
1962,ANTONIO_,Christmas Thief,Christmas Thief,8,15,1,0,0,1,14,5,160,99,1,1,1,50,100,100,10,12,1,7,20,0x83,129,720,720,432,0,7520,1909,1416,944,2578,1572,4242,2282,6087,2888,4720,4872,7316,4758,13852,125,1235,2160,1186,4901,31520,4622,2002,3000,16749,4289
1963,P_CHUNG_E,New Year Doll,New Year Doll,64,23900,0,2156,894,1,496,372,8,15,38,65,43,30,90,15,10,12,1,7,40,0x3695,1,1728,816,1188,0,13763,4492,29114,1767,23125,535,12359,3104,24336,799,20227,4166,5306,861,2836,1730,18114,3848,18100,644,25690,3805,1561,1260,4797,2139
1964,NIGHTMARE_T,Nightmare,Nightmare,23,2000,0,461,348,1,145,49,0,40,1,100,1,1,100,1,10,12,2,2,68,0x6200000,129,1816,816,432,0,24238,3944,5903,2858,4763,3913,6318,515,12626,2970,4663,1857,6536,1570,24279,1861,24406,1526,506,2945,7507,205,12033,4970,24246,2210
1965,M_WILD_ROSE,Wild Rose,Wild Rose,20,4000,50,0,0,1,44,29,0,15,0,85,15,35,65,80,10,12,0,2,24,0x6200000,1,964,864,288,0,16313,2205,13581,368,31121,1779,12834,3060,12751,140,20194,3423,5671,4734,32263,1891,16625,1626,24219,454,5620,4793,7630,274,4153,1705
1966,M_DOPPELGANGER,Doppelganger,Doppelganger,46,7800,200,0,0,1,323,24,30,20,0,38,30,35,65,65,10,12,1,6,67,0x6200000,129,300,480,288,0,13042,3169,7788,3391,4426,1618,11050,349,31529,1413,31288,1145,31060,2563,12256,3490,4731,2044,12666,1478,15015,2655,6216,4290,20303,2838
1967,M_YGNIZEM,Ygnizem,Egnigem Cenia,89,7800,200,0,0,1,17,63,30,20,0,38,30,35,65,65,10,12,1,7,43,0x6200000,129,300,480,288,0,28495,1747,4434,3319,636,3856,5250,3319,996,4108,5318,2545,13266,3052,2123,495,21006,212,7230,837,5551,2521,22080,2234,18819,2854
1968,E_STROUF,Strouf,Strouf,24,11990,0,5544,3776,1,284,1481,8,50,1,40,45,92,43,65,10,12,2,5,61,0x6200000,1,1872,672,384,0,17064,2776,614,3863,29005,695,14141,3324,31188,4298,12500,4614,1488,4054,5460,3137,7084,981,16973,613,1495,1077,16374,3432,13036,4243
1969,E_MARC,Marc,Marc,45,6900,0,1778,1125,1,338,62,8,10,1,36,36,20,56,30,10,12,1,5,41,0x6200000,1,1272,72,480,0,13743,4422,2582,886,12530,4770,11509,938,12821,149,7964,3551,13017,1598,6469,1947,7713,4233,2130,1738,5157,117,14099,3109,32239,4036
1970,E_OBEAUNE,Obeune,Obeune,13,3952,0,1159,733,1,65,34,0,40,1,31,31,55,74,85,10,12,1,5,41,0x6200000,129,1872,672,288,0,6825,2278,20071,1368,7785,3480,4495,3337,1384,4399,13987,2090,25247,2175,20537,2699,7622,609,31474,3922,685,659,14735,2558,7627,4878
1971,E_VADON,Vadon,Vadon,15,1017,0,243,153,1,88,10,32,0,1,19,16,10,36,15,10,12,0,5,21,0x6200000,1,1632,432,540,0,14212,4310,18644,4242,18732,4843,18755,838,12330,123,20825,4648,13836,4066,7866,2995,5743,4260,19664,1046,14300,4212,19802,2417,1531,4358
1972,E_MARINA,Marina,Marina,10,2087,0,392,252,1,92,21,0,5,1,21,21,0,36,10,10,12,0,3,41,0x6200000,129,2280,1080,864,0,2110,1732,11053,2052,13316,3288,2914,268,13251,1872,4401,4760,31522,3720,18831,1491,917,4120,31400,4694,17011,301,2554,3473,4805,3343
1973,E_PORING,Poring,Poring,1,50,0,2,1,1,7,3,0,5,1,1,1,0,6,30,10,12,1,3,21,0x6200000,1,1872,672,480,0,7471,3909,19676,4031,31320,2222,1004,2688,4528,195,29124,3862,7623,3728,5459,1379,2318,2790,31609,4877,4014,775,31569,4941,4638,851

// WoE SE Guild Dungeon
1974,BANSHEE_MASTER,Banshee Master,Banshee Master,3,20320,0,3402,2556,3,291,299,87,94,121,58,48,122,60,44,10,12,1,6,47,0x2003695,1,676,504,504,0,7620,3470,20327,4063,13555,1649,31245,489,13316,1005,7798,2106,4896,2446,17051,4636,5806,1517,18681,4153,14146,1591,12242,2666,20144,4711
1975,BEHOLDER_MASTER,Beholder Master,Beholder Master,142,10135,0,2430,1845,2,695,61,73,62,103,67,42,69,69,32,10,12,1,0,44,0x3885,1,336,840,360,0,7648,4118,11701,3460,14459,4144,27326,1668,729,928,12120,1021,13054,862,24259,2193,9017,3333,18111,154,4014,4352,11052,3115,16311,754
1976,COBALT_MINERAL,Cobalt Mineral,Cobalt Mineral,77,15800,0,2700,2070,1,745,119,113,44,110,55,65,57,95,41,10,12,1,0,40,0x3885,1,648,480,360,0,2772,2623,7378,1047,2039,2679,1352,4112,25148,4613,29069,1035,12240,2495,19624,2392,4566,1150,1141,2437,19830,1079,2793,2005,5763,2393
1977,HEAVY_METALING,Heavy Metaling,Heavy Metaling,204,11500,0,2610,1980,1,373,71,134,65,105,63,86,58,56,38,10,12,0,0,20,0x3885,129,384,672,480,0,1652,2597,20461,222,16270,4429,12358,3283,2261,3678,14392,3714,11526,763,22513,4819,1278,1596,6926,1223,6911,3309,5809,4716,1013,3519
1978,HELL_APOCALIPS,Hell Apocalips,Hell Vesper,22,22100,0,3348,3020,2,1088,96,155,43,135,62,80,48,89,37,10,12,2,0,60,0x3885,129,1840,1440,384,0,2952,1257,2280,4390,2133,4993,16186,4004,4789,2880,17069,3059,16415,1954,4496,4963,4187,4424,22802,1798,18501,4805,24299,3131,16254,2128
1979,ZAKUDAM,Zukadam,Zakudam,91,17200,0,2880,2160,1,1517,140,106,92,122,66,70,61,66,55,10,12,2,7,60,0x3885,129,580,288,360,0,6047,1069,13205,4725,13625,540,13535,4956,19603,4973,1398,2940,2807,4323,19387,811,7379,2221,13561,3128,4978,216,6098,4959,4311,502
1980,KUBLIN,Kubkin,Kublin,68,633600,0,90000,90000,1,1347,304,22,10,85,81,25,40,55,20,10,12,1,7,22,0x6283695,1,964,648,300,45000,31389,1675,6279,2899,5362,195,22567,236,24303,3041,12056,3607,16765,4280,10034,2580,13740,3715,1179,3739,7775,591,20244,4584,4164,465

// Orc Dungeon Instance
1981,I_HIGH_ORC,Safeguard Chief,Orc Elite Guard,19,44193,1,0,0,1,643,132,101,45,75,16,40,31,69,20,10,12,2,7,43,0x3695,1,1500,500,1000,0,4826,2730,7519,4987,5422,863,1604,2067,13752,4624,2847,4445,1498,4095,16675,1945,28594,3250,2556,1663,1386,1637,5532,1542,16560,4488
1982,I_ORC_ARCHER,Orc Sniper,Orc Bowman,55,54835,1,0,0,1,192,81,67,31,55,32,24,30,125,15,10,12,1,7,22,0x3095,1,1960,620,480,0,9034,1130,22858,716,13462,1696,13579,1008,1367,2621,13688,1435,1246,144,31481,3178,1081,652,18983,2571,5920,3156,24219,4170,12079,1530
1983,I_ORC_SKELETON,Depraved Orc Spirit,Orc Undead,80,80087,0,0,0,1,297,352,23,30,1,31,41,93,67,30,10,12,1,1,29,0x3885,1,2420,720,648,0,4953,2565,19785,3138,5528,1762,7120,3580,4855,217,17316,756,7702,2002,14605,704,12989,3417,20212,2328,12722,1235,14272,4109,4975,1074
1984,I_ORC_LADY,Shaman Cargalache,Orc Lady,87,50058,0,0,0,1,669,661,56,10,60,35,52,18,79,20,10,12,1,7,42,0x3695,129,1050,900,288,0,19550,1740,13138,1347,4418,4089,1465,262,6904,4979,20243,971,1715,1051,14696,2490,12045,2754,7836,1299,16414,2160,5074,1718,6599,542

// Another World (13.1)
1985,DANDELION,Dandelion Member,Dandelion Member,34,45000,0,0,0,1,137,65,0,10,28,19,32,0,63,20,10,12,1,7,47,0x3695,129,1772,72,384,0,2563,1145,668,3163,7640,4848,7137,2460,2911,1748,15185,2504,14574,2117,1050,255,16030,4705,20339,2988,32207,2549,31415,1248,4028,1008
1986,TATACHO,Tatacho,Tatacho,92,33336,1,3762,3092,1,1767,55,151,14,119,33,70,56,78,33,10,12,1,2,22,0x108B,129,1000,768,360,0,13713,3386,751,1654,14704,4411,24042,2550,20065,4746,6191,3942,4447,4454,24214,118,7432,4289,4047,593,19660,4952,951,4630,10034,3233
1987,CENTIPEDE,Centipede,Centipede,214,24992,1,3201,2711,3,371,13,143,25,133,71,69,39,86,49,10,12,1,4,45,0x2003695,1,1000,792,336,0,1991,4787,31379,1170,1010,2057,17108,3810,13010,2650,14600,3181,1762,4493,569,1257,5573,1331,22552,3277,22081,1502,15186,1275,6463,4974
1988,NEPENTHES,Nepenthes,Nepenthes,139,15099,1,2599,1793,9,68,137,25,5,94,32,41,39,150,59,10,12,1,3,45,0x84,1,500,576,504,0,1409,2130,24092,4548,17509,4920,6946,3548,14322,589,6318,3078,13595,4720,2925,335,2284,186,16362,3319,14388,4066,12542,3226,18805,4350
1989,HILLSRION,Hillslion,Hillthrion,33,21422,1,2909,1698,1,1259,112,83,11,110,69,72,41,102,12,10,12,0,2,22,0x308D,1,400,780,576,0,17097,1556,7174,3337,19131,554,31170,4612,20010,3486,22627,4476,6106,2583,21015,3062,24294,3526,1661,1827,5505,402,6047,4288,5848,3400
1990,HARDROCK_MOMMOTH,Hardrock Mammoth,Hardrock Mammoth,150,1900944,1,142293,81178,1,1652,383,449,43,191,66,102,49,131,51,10,12,2,2,62,0x6203695,129,1000,660,588,0,2619,4496,2230,2923,2598,3849,4070,4465,13550,2965,5528,3128,4791,4981,1730,3081,13633,3834,5306,887,22513,4943,12023,4952,13433,4446
1991,TENDRILRION,Tendrillion,Tendrillion,210,1397451,1,100772,75299,3,908,403,132,123,144,66,77,181,145,132,10,12,1,2,42,0x6203695,129,500,960,360,0,5354,1806,1502,1914,13015,4578,12298,2952,19827,3749,24346,2493,993,232,11017,1419,19131,2440,24164,3199,27172,4983,13770,3082,6929,4118
1992,CORNUS,Cornus,Cornus,108,20722,1,6240,4004,1,613,662,66,95,51,47,59,99,93,77,10,12,1,2,66,0x1089,129,1000,624,300,0,15096,961,2379,2229,31213,3883,19706,676,12767,940,12828,1638,6565,4332,24311,2115,1402,1586,13251,1351,13771,4821,19965,648,27340,184
1993,NAGA,Naga,Naga,213,21099,1,2944,2212,2,1235,25,72,5,112,65,71,32,71,33,10,12,2,2,42,0x3695,1,400,864,432,0,7458,765,19853,4682,1720,4554,19158,1835,5828,4889,14393,4573,14024,3646,914,1013,2610,934,19366,871,24313,2757,21050,3035,1394,919
1994,LUCIOLA_VESPA,Luciola Vespa,Luciola Vespa,44,12466,1,1622,1806,1,98,24,59,55,88,89,55,32,119,59,10,12,1,4,24,0x2007085,1,1000,864,432,0,13998,4567,19624,1279,2104,1610,28381,3508,19157,4045,28001,416,2186,2455,12720,2603,4770,1609,13224,1523,16979,4572,14054,535,5706,2373
1995,PINGUICULA,Pinguicula,Pinguicula,141,13058,1,2221,1662,1,183,272,46,77,67,60,64,107,64,34,10,12,1,3,62,0x308D,129,700,600,360,0,4186,3980,18140,3140,2863,520,22896,1481,16712,2152,6406,3222,2619,3518,12350,3417,1134,4190,22511,4033,27298,2356,11558,3568,6336,3710
//1996,BACSOJIN_T,Bacsojin,White Lady,97,720500,1,668160,542880,3,1088,3124,210,178,118,244,98,126,205,102,10,12,2,7,64,0x37B5,130,576,960,480,0,0,0,0,0,0,0,5411,3,2638,80,2639,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,G_TATACHO,Tatacho,Tatacho,17,33336,1,0,0,1,1677,103,151,14,119,33,70,56,78,33,10,12,1,2,22,0x108B,129,1000,768,360,0,1736,3716,5156,1112,19687,2844,14574,675,5552,4135,14015,1339,5034,4515,19540,2421,5793,4455,1685,522,1517,4392,29111,1205,31506,2215
1998,G_HILLSRION,Hillslion,Hillslion,210,21422,1,0,0,1,1195,22,83,15,110,69,72,41,102,12,10,12,0,2,22,0x308D,129,400,780,576,0,20147,3261,31138,3988,19767,1762,12336,1316,6129,4539,22829,3226,19114,4778,5943,2674,28533,4633,13990,972,7742,1017,5966,4756,22649,482
1999,CENTIPEDE_LARVA,Centipede Larva,Centipede Larva,57,20667,1,2930,2003,2,541,62,98,17,103,62,66,27,77,44,10,12,0,4,25,0x2003695,129,1000,792,336,0,31479,4130,12600,4301,20709,4774,5008,473,13124,3132,1944,2826,27324,3547,31387,241,5037,2352,20205,3749,6257,1745,6269,1235,7041,2842

// Additional Monsters
2000,M_GAMEMASTER,Male Game Master,Male Game Master,56,7000,250,0,0,1,34,1,10,10,44,121,1,60,75,110,10,12,1,7,20,0x81,1,300,384,288,0,6032,1934,31011,3168,16382,758,29118,3740,20780,553,12556,4280,4631,3616,20301,1553,2365,4914,18652,1560,14440,4865,1624,3092,16569,2644
2001,F_GAMEMASTER,Female Game Master,Female Game Master,73,7000,250,0,0,1,36,1,10,10,44,121,1,60,75,110,10,12,1,7,20,0x81,129,300,384,288,0,15129,945,6251,4523,20307,4346,1029,782,20409,3227,4998,895,5868,941,24397,2498,25157,4968,31209,3695,16320,4061,6917,200,17394,3357
2002,T_SPRING_RABBIT,Talisman Ghost,Talisman Ghost,63,8000,0,3584,1589,1,405,255,47,21,45,61,5,15,77,90,10,12,1,2,42,0x83,1,1120,552,0,0,7234,2574,14200,1977,13825,3743,1406,2947,4148,3814,6002,647,1051,1615,20756,1674,27332,841,5755,4935,9093,4589,997,1550,24040,3070
2003,T_BACSOJIN,Talisman Ghost,Talisman Ghost,32,720500,1,0,0,3,1870,2875,210,178,118,244,98,126,246,102,10,12,2,7,41,0x3695,1,576,960,480,0,14010,1211,12089,1771,19816,4239,7254,1308,19527,1588,13276,4611,16757,2800,6177,2287,22535,4251,20114,1353,6639,4915,1715,3156,20418,2660
2004,T_WICKED_NYMPH,Talisman Ghost,Talisman Ghost,20,16029,0,0,0,3,771,1014,20,75,1,64,12,69,100,80,10,12,1,6,67,0x3695,129,637,1008,360,0,6044,1371,1633,391,6212,1621,1515,2169,12794,2812,999,1247,20749,1033,20098,4510,31181,2368,17097,3819,31162,1533,4410,2209,13549,4014
2005,T_PLASMA_B,Plasma,Plasma,67,8200,0,0,0,1,241,466,0,30,1,30,5,73,90,30,10,12,0,0,81,0x3885,129,608,1440,576,0,4606,2823,2230,2469,17492,650,6242,110,2900,1536,20074,1926,7767,791,2694,1681,5070,2997,16631,4512,19050,2112,20156,2700,2801,2890
2006,T_PLASMA_P,Plasma,Plasma,31,5900,0,0,0,2,312,447,0,30,1,30,5,54,90,30,10,12,0,0,87,0x3885,1,608,1440,576,0,22591,3029,6490,4563,6043,4877,13731,128,7798,1581,31063,2754,19519,4907,18536,4908,20246,3293,12938,1275,4403,2345,12980,2097,5622,3247
2007,T_PLASMA_R,Plasma,Plasma,25,5700,0,0,0,2,317,606,0,30,1,30,5,56,90,30,10,12,0,0,83,0x3885,1,608,1440,576,0,6825,565,31432,2904,5148,132,4121,1590,18960,1948,11506,1120,14045,3518,13105,4374,6181,705,19166,3629,12322,1106,11526,271,18553,892
2008,WOOMAWANG,Woomawang,Woomawang,85,4000000,0,99000,90000,1,16846,971,40,40,60,110,200,250,199,66,10,12,2,6,48,0x3695,129,828,528,192,0,20700,4913,7702,4036,25151,3964,31135,2450,6910,4824,6333,2312,5711,2289,686,1509,21008,2758,4012,1520,9095,1477,1380,2061,5764,2985
2009,WOOMAWANG_,Woomawang,Woomawang,24,2000000,0,99000,90000,1,26550,3813,40,40,60,110,200,250,199,66,10,12,1,6,48,0x3695,129,414,1080,336,0,12299,3559,19752,4711,19178,4825,16745,862,22679,1793,12535,4998,2911,1190,12109,1071,13103,2249,1282,2602,14272,3045,18796,3640,7788,4766
2010,G_MAJORUROS,Ox,Ox,106,500000,0,9,9,1,1062,413,25,15,65,50,20,20,94,48,10,12,2,6,28,0x3885,1,1100,960,780,0,4996,2503,7953,603,1072,1138,1920,4319,4850,3426,19835,2935,14528,3615,16450,4031,16566,1899,19953,3865,28310,1515,25281,1791,19988,645
2011,E_GHOUL,Tenacious Ghoul,Tenacious Ghoul,37,99999,0,979,560,1,276,46,100,20,1,20,29,0,45,20,10,12,1,1,49,0x3885,1,2456,912,504,0,5240,3847,1988,537,28484,2408,1637,2114,12058,964,13814,4359,4369,370,5824,2289,2820,2232,13289,940,6925,3770,13445,2387,20451,3920
2012,E_ZOMBIE,Tenacious Zombie,Tenacious Zombie,12,99999,0,45,30,1,66,14,100,10,1,8,7,0,15,0,10,12,1,1,29,0x3885,1,2612,912,288,0,4382,1334,11520,919,4899,3119,16709,1950,28424,3348,6601,364,20023,3055,19974,3931,19556,2812,28602,2867,1802,3820,32232,4583,7271,1427

// Enter The Unknown (13.2)
2013,DRACO,Draco,Draco,157,20099,1,1995,1205,1,1068,53,56,3,21,58,47,34,71,66,10,12,1,9,22,0x1089,129,576,960,504,0,2455,1253,4127,4953,25694,1490,2829,1909,7711,2611,12821,4355,1236,211,16239,3427,13338,2489,665,2634,4406,3545,17094,242,7089,4578
2014,DRACO_EGG,Draco Egg,Draco Egg,162,100000,1,2000,1500,1,1,1,384,30,1,1,135,92,1,98,10,12,1,9,82,0x0,129,24,1,1,0,2016,1833,2486,1835,2786,4891,13570,3034,18724,4384,14407,859,13088,1917,7292,3707,7008,3322,5875,737,4491,4004,28204,676,1296,4623
2015,PINGUICULA_D,Dark Pinguicula,Dark Pinguicula,65,17002,1,2101,2419,1,696,1213,59,35,89,55,55,95,66,12,10,12,1,3,45,0x308D,129,1426,600,360,0,4758,2159,6245,1128,28105,4629,31566,780,20504,3737,2010,3236,1696,3995,18849,914,14201,3738,14283,1476,15047,4033,1125,1231,2867,1690
2016,AQUA_ELEMENTAL,Aqua Elemental,Aqua Elemental,241,33209,1,4155,4155,1,782,861,23,8,95,61,25,25,86,40,10,12,2,0,81,0x3095,129,504,960,576,0,16410,2986,4236,3809,1802,4218,13216,1080,1317,3178,6025,4000,5112,4272,7091,3736,14044,3836,2307,3092,31586,4714,24010,4737,16194,193
2017,RATA,Rata,Rata,105,58299,1,7787,6119,1,751,335,81,46,101,74,71,51,98,56,10,12,1,7,62,0x3295,1,792,540,420,0,4041,2941,5071,1002,4591,3283,4436,4773,20224,3390,13647,2263,4222,3495,24282,3676,13865,3707,19920,3564,14224,2341,13795,4199,1013,2735
2018,DUNEYRR,Duneyrr,Duneyrr,43,63342,1,8601,7298,1,359,365,144,28,133,69,72,55,110,44,10,12,1,7,62,0x3295,1,672,420,360,0,19761,3925,16000,4071,7712,1006,2818,1351,4275,1403,13664,339,5268,3190,1614,1364,14255,3153,14376,2452,5810,1448,2112,3185,12576,2857
2019,ANCIENT_TREE,Ancient Tree,Ancient Tree,102,388933,1,7308,5481,1,832,58,226,37,148,72,93,58,99,30,10,12,2,3,62,0x308D,1,504,960,576,0,2229,1503,1722,1983,5765,463,31210,2562,27293,4991,14047,1724,5508,3646,13533,2847,12980,2532,5091,3896,7104,2128,6516,4975,629,2513
2020,RHYNCHO,Rhyncho,Rhyncho,66,337220,1,6107,4579,1,1309,36,68,12,119,98,62,48,79,46,10,12,1,0,61,0x308D,1,576,660,420,0,4641,2757,1485,3102,20069,2147,22901,1904,969,613,7074,4698,22109,1843,12934,4440,2294,2789,2999,3539,14014,3598,5291,230,538,4624
2021,PHYLLA,Phylla,Phylla,21,345560,1,6107,4579,11,261,190,61,14,107,85,60,58,101,42,10,12,1,0,61,0x2085,1,360,780,432,0,16569,3509,13118,2204,11708,147,11021,605,4313,2871,2706,2518,4038,656,13262,227,5410,2776,16026,1044,18573,462,12106,4556,13420,667
2022,S_NYDHOG,Nidhoggr's Shadow,Nidhoggur's Shadow,50,3452000,0,4320000,3510000,2,9496,6961,60,75,1,34,62,236,188,34,10,12,2,9,87,0x6283695,1,1596,1620,864,2160000,23307,3643,13620,456,4677,1634,2581,4758,4433,3485,24029,3459,598,338,1051,812,11015,3078,1093,920,12783,3094,5199,210,4548,3463
2023,DARK_SHADOW,Dark Shadow,Dark Shadow,213,434300,1,7630,5721,1,1600,150,140,44,155,126,89,108,142,76,10,12,0,0,47,0x2003095,129,768,1776,648,0,6602,4676,4374,1643,16395,4899,31243,1229,13935,995,14025,145,12520,694,7875,297,2780,127,18668,3413,5301,3842,4117,3473,1440,4700
2024,BRADIUM_GOLEM,Bradium Golem,Bradium Golem,50,45739,1,6553,3595,1,1508,20,359,12,189,25,125,45,69,33,10,12,2,0,42,0x3295,1,1008,1200,540,0,18560,3383,5449,1045,2532,964,4726,2950,13312,4729,4521,626,28415,4463,12475,808,5693,1951,24222,3482,27340,4448,24021,4744,1915,1989
2025,MYSTCASE_EVENT,Wild Gift Box,Wild Gift Box,9,10,0,77,77,1,12,9,1,99,1,1,1,1,48,1,10,12,1,0,20,0x81,1,1248,1248,432,0,28306,2737,17075,2255,12736,3614,27124,4562,6511,3054,14535,3366,24088,4249,28022,4849,22103,2196,20162,3825,24382,111,12428,4649,13764,3032
2026,DANDELION_,Runaway Dandelion Member,Runaway Dandelion Member,95,552500,0,45000,22500,1,1429,2414,40,35,1,66,66,45,88,66,10,12,1,7,27,0x3695,129,1772,72,384,0,5780,2286,969,3784,24224,2408,7138,1781,4087,2117,13805,4841,16563,758,6833,3937,6281,4526,13075,1654,7583,122,2452,3486,22699,266
2027,G_DARK_SHADOW,Dark Shadow,Dark Shadow,150,434300,1,0,0,1,414,202,140,44,155,126,89,108,142,76,10,12,0,0,47,0x2003695,129,768,1776,648,0,16991,2126,17568,702,540,2572,6080,1710,24273,3352,2793,4628,18880,3138,4823,1262,14389,4066,24126,1497,6231,3783,4665,2184,6440,2036

// Additional Monsters
//2028,E_MINOROUS,Minorous,Minorous,1,741,0,0,0,1,30,48,4,5,6,4,6,6,5,3,10,12,2,2,43,0x120,200,1360,960,432,0,0,0,0,0,0,0,7606,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2029,E_MINOROUS_,Minorous,Minorous,10,15,0,9,0,1,100,150,160,99,1,1,1,1,100,100,10,12,2,2,43,0x120,200,1360,960,432,0,0,0,0,0,0,0,941,10,6119,2000,6119,4000,6119,1000,516,1000,2289,1,577,1000,0,0,0,0,644,1
2030,HIDEN_PRIEST,Hiden Priest,Hiden Priest,83,240500,0,0,0,2,2623,1034,0,30,1,32,40,100,82,40,10,12,2,6,89,0x6203695,129,432,432,360,0,20749,577,5498,4226,14277,969,18001,3015,7292,3809,12255,3622,1287,2669,16704,4131,12503,3674,2559,4036,19742,949,6286,4079,19342,3352
2031,DANDELION_H,Dandelion,Dandelion,26,120000,0,0,0,1,358,409,0,10,1,19,32,0,63,20,10,12,1,7,47,0x6203695,1,1772,72,384,0,13202,925,4139,897,31562,2249,7420,3497,16268,889,1646,3633,14080,3509,2313,3846,1387,463,4172,3738,20294,3997,2265,4621,6073,2518
2032,GUARDIAN_FOREST,Forest Guardian,Forest Guardian,66,99999,0,0,0,1,3966,3108,160,99,100,100,100,100,100,100,10,12,0,6,27,0x308D,129,868,480,120,0,18696,2593,19621,806,5474,781,19021,465,2470,313,706,4647,13669,2494,1702,3573,1674,3958,12895,971,7470,563,17124,1314,13411,821
2033,GOLDEN_TULIP,Golden Tulip,Golden Tulip,1,100,0,0,0,1,1,1,160,99,0,0,0,0,0,0,7,12,0,3,22,0x0,129,1,1,1,0,4277,3939,12167,2719,5050,2725,4307,3034,7723,4237,13656,289,616,4049,19759,2187,5529,3592,6391,2257,31579,2207,14460,3029,25181,2909
//2034,M_DESERT_WOLF_B,Baby Desert Wolf,Baby Desert Wolf,9,164,15,0,0,1,500,600,0,0,1,9,9,5,40,40,10,12,0,2,23,0x120,100,1600,900,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,NIHILITY_ZEM,Nihility Zem,Nihility Zem,62,200500,0,0,0,1,1,1,0,20,1,1,1,0,1,20,10,12,0,4,22,0x2000000,129,1001,1,1,0,7670,947,12566,1356,23192,907,31528,570,13153,621,18675,2816,6906,3379,5669,3942,13557,239,27341,4336,18852,1797,25246,3259,4212,4946
2036,VALKYRIE_N,Valkyrie Randgris,Valkyrie Randgris,66,11780,0,0,0,1,1595,120,16,20,1,24,39,0,72,25,10,12,1,1,69,0x308D,129,576,576,480,0,12780,1172,6552,3442,17411,3809,6470,3546,1702,2398,4632,4010,13283,4016,5454,3516,1057,411,18839,2395,4020,3131,1407,593,13816,2208
//2037,VALKYRIE_A,Valkyrie Randgris,Valkyrie Randgris,90,5500,15,0,0,1,10,160,16,20,1,20,40,0,20,20,10,12,1,8,66,0x120,100,576,576,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//2038,VALKYRIE_B,Valkyrie Randgris,Valkyrie Randgris,90,10500,15,0,0,1,300,450,16,40,1,20,80,0,80,20,10,12,1,8,66,0x120,100,576,576,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,EXECUTIONER_R,Executioner,Executioner,112,28980,0,0,0,2,269,543,56,35,64,85,40,25,88,60,10,12,2,0,47,0x6203695,129,768,500,384,0,1631,3804,18711,819,643,287,22848,916,7247,1211,5450,816,16995,1970,20131,2137,31301,3972,16337,579,2532,1210,5044,394,16259,4831
2040,TIRFING_R,Tirfing,Ogretooth,40,29900,0,0,0,1,1745,196,48,35,58,87,55,35,132,65,10,12,1,0,67,0x6203695,1,816,500,240,0,20727,4228,6725,3850,6212,815,17508,2055,16329,2963,16335,2750,20418,1982,18839,4691,1549,2696,20188,1768,1759,4710,4380,4595,12041,4276
2041,MYSTELTAINN_R,Mysteltainn,Mysteltainn,21,33350,0,0,0,3,2215,397,48,30,77,139,80,35,159,65,10,12,2,0,87,0x6203695,129,1152,500,240,0,32210,1229,15004,3816,5852,2888,13681,1547,20251,3373,6787,1724,12467,4310,6722,3132,7350,3758,14489,1746,7373,1764,1113,2489,13661,1861

// Mechanic Fixed Autonomous Weapon Platforms
